,title,product_description,rating,reviews_count,product_details,total_price,product_specifications,product_category,1_star,2_stars,3_stars,4_stars,5_stars,negative_reviews
214,Apple iPhone XR - 64gb - Product Red - AT&T,"[""Stylish design."",""A breeze to use."",""Dual-SIM system."",""All the benefits at a lower price. The iPhone XR comes with Apple's ingenious dual-SIM system, which uses one physical SIM and one virtual SIM."",""Powerful performance.""]",4.5,57723,"The iPhone XR features a stunning 6.1 liquid retina display - the most advanced LCD in the industry. Face ID lets you securely unlock your iPhone, log in to apps, and pay with just a glance. The A12 Bionic chip with next-generation Neural Engine uses real-time machine learning to transform the way you experience photos, gaming, augmented reality, and more. Smart HDR, adjustable depth of field, enhanced bokeh effect, enhanced portrait-mode selfies and more low-light detail unlock creative possibilities and a new era of photography. And iOS 12—the most advanced mobile operating system—with powerful new tools that make iPhone more personal than ever.",167.86,"[{""specification_name"":""Product Type"",""specification_value"":""Smartphone""},{""specification_name"":""Manufacturer Model Number"",""specification_value"":""A1984""},{""specification_name"":""Form Factor"",""specification_value"":""Touch""},{""specification_name"":""Protection"",""specification_value"":""Dustproof, splashproof, waterproof""},{""specification_name"":""Width"",""specification_value"":""3 in""}]",iPhone,3002,1106,2352,7307,43956,4108
215,Apple iPhone 14 Pro Max - 512 GB - Deep Purple - Unlocked,"[""iPhone 14 Pro Max."",""Impressive displays."",""Super-fast. Super-efficient."",""An upgrade for safety."",""Crash Detection feature calls for help when it detects a serious car crash.""]",4.7,19277,"For USA Version Dual e-SIM A magical new way to interact with iPhone. A vital safety feature designed to save lives. An innovative 48MP camera for mind-blowing detail. All powered by the ultimate smartphone chip. Designed for durability. With Ceramic Shield, tougher than any smartphone glass. Water resistance. Surgical-grade stainless steel6.7′′ display All in four Pro colors. iPhone is also designed from the ground up to protect your privacy and put you in control of what you share and who you share it with Introducing Dynamic Island, a truly Apple innovation that’s hardware and software and something in between. It bubbles up music, sports scores, and so much more — all without taking you away from what you’re doing. Now your Lock Screen is always glanceable, so you don’t even have to tap it to stay in the know. Your photo. Your font. Your widgets. Your iPhone. iOS 16 lets you customize your Lock Screen in fun new ways. Layer a photo to make it pop. Track your Activity rings. And see live updates from your favorite apps. A display that’s up to 2x brighter in the sun. Brilliant. Up to 4xthe resolution. For jaw-dropping cropping. 24. Breathtaking. Frames. Per. Second. Cinematic mode now shoots in 4K HDR at 24 fps — the film industry standard. Have your people call our people. A camera in a class by itselfie. Snap your sharpest, most colorful close-ups and group shots, thanks to a new TrueDepth front camera with autofocus and a larger aperture. The mastermind behind it all. Say hello to A16 Bionic, the ultimate smartphone chip.",923.39,"[{""specification_name"":""Product Type"",""specification_value"":""Smartphone""},{""specification_name"":""Manufacturer Model Number"",""specification_value"":""A2651""},{""specification_name"":""Form Factor"",""specification_value"":""Touch""},{""specification_name"":""Protection"",""specification_value"":""Dustproof, splashproof, waterproof""},{""specification_name"":""Width"",""specification_value"":""3.1 in""}]",iPhone,813,224,529,1430,16281,1037
217,Apple iPhone XR 128GB Unlocked GSM Phone with 12MP Camera - Coral (Certified Used),"[""Grade ALiquid Retina"",""our largest LCD ever in an iPhone"",""the TrueDepth camera system the Secure Enclave and the Neural Engine""]",4.1,4550,"Liquid Retina - Introducing the most advanced LCD in the industry. All-new Liquid Retina. Innovative engineering allows to stretch the display into the corners. The result is an all-screen design - our largest LCD ever in an iPhone - that still fits comfortably in your hand. A picture is worth a trillion operations. The iPhone Xr camera system harnesses the unprecedented power of the Neural Engine and its ability to perform five trillion operations per second. Together with the Apple-designed ISP, it works like the world's fastest photographer's assistant to help turn your pictures into showstoppers. A whole new level of intelligence. The A12 Bionic, with our next-generation Neural Engine, delivers incredible performance. It uses real-time machine learning to transform the way you experience photos, gaming, augmented reality, and more. Security made simple. Some of our most sophisticated technologies - the TrueDepth camera system, the Secure Enclave, and the Neural Engine - make it the most secure facial authentication ever in a smartphone. And even faster and easier to use. Resists water and dust. The most durable front glass in a smartphone, sealed and precision-fitted with the aerospace-grade aluminum band, helps create an enclosure that's water resistant up to 1 meter for 30 minutes. iPhone Xr even resists spills from Coffee, Tea, Soda, and more.",275.61,"[{""specification_name"":""Processor Brand"",""specification_value"":""Apple""},{""specification_name"":""Display Technology"",""specification_value"":""Retina Display""},{""specification_name"":""Phone Feature"",""specification_value"":""Water-Resistant""},{""specification_name"":""Resolution"",""specification_value"":""828 X 1792 Pixels""},{""specification_name"":""Single or Dual IMEI"",""specification_value"":""Single IMEI""}]",iPhone,638,164,244,625,2879,802
218,Apple iPhone 11 - Black - 128 GB - T-Mobile,"[""Dual-camera system"",""Shoot and edit quality video"",""Night mode"",""Smart HDR"",""Tough glass"",""Liquid Retina LCD"",""Haptic touch"",""All-day battery life""]",4.6,105232,"iPhone 11. Just the right amount of everything. A new dual‚ camera system captures more of what you see and love. The fastest chip ever in a smartphone and all‚ day battery life let you do more and charge less. And the highest‚ quality video in a smartphone makes your memories look better than ever. All-new dual-camera system (Ultra Wide, Wide). Up to 17 hours of video playback. Water-resistant to a depth of 2 meters for up to 30 minutes. 6.1-inch Liquid Retina HD display. Pro cameras. Pro display. Pro performance.",249.05,"[{""specification_name"":""Product Type"",""specification_value"":""Smartphone""},{""specification_name"":""Manufacturer Model Number"",""specification_value"":""A2111""},{""specification_name"":""Form Factor"",""specification_value"":""Touch""},{""specification_name"":""Protection"",""specification_value"":""Dustproof, splashproof, waterproof""},{""specification_name"":""Width"",""specification_value"":""3 in""}]",iPhone,5309,1652,3118,11483,83670,6961
219,Apple iPhone 12 mini - 128 GB - Green - AT&T,"[""iPhone 12 Mini."",""Sharp display quality."",""Small but powerful."",""With the same A14 Bionic processor as its larger siblings, this phone is responsive and showcases raw power fast ahead of the entire pack."",""Excellent night vision."",""Distinct audio."",""Buy your Apple iPhone 12 Mini at Reebelo.""]",4.5,16816,"Apple unveiled the iPhone 12 Mini during their virtual event on October 13th. The smallest iPhone in their 2020 lineup, the iPhone 12 Mini is equipped with all the same features as the larger iPhone 12, only it comes in a much more compact form factor that's roughly the size of the iPhone 7. The iPhone 12 Mini features a 5.4-inch OLED display, 5G, better drop protection, improved water resistance, MagSafe magnetic charging, and is powered by the same A14 Bionic chip as its more premium siblings. As for the camera, you’ll find a primary wide and secondary ultra-wide cameras on the back, along with the lastest features like Portrait mode, Night Mode, Smart HDR 3, and the ability to record Dolby Vision HDR video.",287.5,"[{""specification_name"":""Product Type"",""specification_value"":""Smartphone""},{""specification_name"":""Manufacturer Model Number"",""specification_value"":""A2176""},{""specification_name"":""Form Factor"",""specification_value"":""Touch""},{""specification_name"":""Protection"",""specification_value"":""Dustproof, splashproof, waterproof""},{""specification_name"":""Width"",""specification_value"":""2.5 in""}]",iPhone,1044,376,647,2205,12544,1420
220,iPhone 15 Pro Max 512gb Blue Titanium Unlocked- Apple,"[""Forged in titanium"",""A display of true intelligence"",""Dynamic Island"",""Always-On display"",""A17 Pro chip - a monster win for gaming"",""Mega powerful 48MP camera"",""120 mm of pure pro zoom"",""Choose your default main camera lens"",""Next‑generation portraits"",""Night mode and Smart HDR""]",4.7,18385,"Apple iPhone 15 Pro Max is designed with aerospace-grade titanium that's strong yet lightweight to deliver an extremely lightweight model. The design also features contoured edges and a customizable Action button, allowing users to personalize their iPhone experience. Powerful camera upgrades enable the equivalent of seven pro lenses with incredible image quality, including an advanced 48MP main camera system that supports super-high-resolution photos, the next generation of portraits with focus and depth control, improvements to night mode and Smart HDR, and a 5x telephoto camera. A17 Pro unlocks next-level gaming experiences and pro performance. The USB‐C connector is supercharged with USB 3 speeds - up to 20x faster than USB 2 - and together with different video formats, enables powerful pro workflows.",1505.18,"[{""specification_name"":""size"",""specification_value"":""512GB""},{""specification_name"":""color"",""specification_value"":""Blue Titanium""}]",iPhone,803,182,414,1191,15795,985
222,Apple iPhone 15 256GB Yellow,"[""Become a Super Recruiter and earn rewards"",""Double Data"",""Earn £5 when recommending a friend"",""Free EU Roaming"",""Free calls and texts to same network""]",4.6,17335,"The Apple iPhone 15 256GB Yellow is a compact smartphone with very good cameras. You can save all your photos and apps on the 256GB storage. With the 48-megapixel camera, you can take photos where the smallest details are visible. The quality stays good when you zoom in. To really zoom in without loss of quality, you need the telephoto lens of the iPhone 15 Pro. You can easily multitask thanks to the Dynamic Island at the top of your screen. Here you can pause your music or read a message without having to open the app. Are you always downloading movies, series, and podcasts? Choose the 512GB storage. This iPhone has a USB-C port, so old Lightning accessories like your charger don't fit anymore.",1735.56,"[{""specification_name"":""RAM Memory"",""specification_value"":""6 GB RAM""},{""specification_name"":""Internal Memory"",""specification_value"":""256 GB""},{""specification_name"":""Type of plug"",""specification_value"":""Plug EU""},{""specification_name"":""IP rating"",""specification_value"":""IP68""},{""specification_name"":""Compatible"",""specification_value"":""Windows""}]",iPhone,963,205,497,1265,14405,1168
223,Apple iPhone 7 Plus - Black - 256GB,"[""Retina HD Display: Multi-Touch display with IPS technology"",""5.5-inch (diagonal) LED-backlit widescreen"",""Built to be water resistant"",""An advanced solid-state Home button"",""ƒ/1.8 aperture"",""Quad-LED True Tone flash"",""Optical image stabilization"",""Slo-mo video""]",4.5,24798,"iPhone 7 Plus dramatically improves the most important aspects of the iPhone experience. It introduces advanced new camera systems. The best performance and battery life ever in an iPhone. Immersive stereo speakers. The brightest, most colorful iPhone display. Splash and water resistance. And it looks every bit as powerful as it is. This is iPhone 7 Plus. The iPhone 7 was released on September 16, 2016.",192.6,"[{""specification_name"":""Product Type"",""specification_value"":""Smartphone""},{""specification_name"":""Manufacturer Model Number"",""specification_value"":""A1784""},{""specification_name"":""Form Factor"",""specification_value"":""Touch""},{""specification_name"":""Protection"",""specification_value"":""Dustproof, splashproof, waterproof""},{""specification_name"":""Width"",""specification_value"":""77.9 mm""}]",iPhone,1430,440,955,3147,18826,1870
224,Apple iPhone 15 Pro Max - 256 GB - Black Titanium - AT&T,Not Available,4.3,14938,"Apple iPhone 15 Pro Max. The first iPhone to feature an aerospace‐grade titanium design making these our lightest Pro Max models ever. Featuring the A17 Pro Max chip. A monster win for gaming. Mobile games will look and feel so immersive, with incredibly detailed environments and more realistic characters. With the iPhone 15 Pro Max camera, you have multiple focal lengths to work with. It’s like having seven Pro Max lenses in your pocket, everywhere you go.",800.98,"[{""specification_name"":""Screen Size"",""specification_value"":""6.7 inches""},{""specification_name"":""Rear-Facing Camera"",""specification_value"":""48 megapixels""},{""specification_name"":""Telephoto Camera 1"",""specification_value"":""12 megapixels""},{""specification_name"":""Telephoto Camera 2"",""specification_value"":""12 megapixels""},{""specification_name"":""Ultrawide Camera"",""specification_value"":""12 megapixels""}]",iPhone,1653,294,527,1251,11213,1947
225,Apple iPhone 12 - 256 GB - (PRODUCT)RED - Unlocked,"[""Ceramic Shield, tougher than any smartphone glass"",""A14 Bionic chip, the fastest chip ever in a smartphone""]",4.5,44126,"5G to download movies on the fly and stream high-quality video. Beautifully bright 6.1-inch Super Retina XDR display. Ceramic Shield with 4x better drop performance. Incredible low-light photography with Night mode on all cameras. Cinema-grade Dolby Vision video recording, editing, and playback. Powerful A14 Bionic chip. And new MagSafe accessories for easy attach and faster wireless charging. Let the fun begin.",469.72,"[{""specification_name"":""Product Type"",""specification_value"":""Smartphone""},{""specification_name"":""Manufacturer Model Number"",""specification_value"":""A2172""},{""specification_name"":""Form Factor"",""specification_value"":""Touch""},{""specification_name"":""Protection"",""specification_value"":""Dustproof, splashproof, waterproof""},{""specification_name"":""Width"",""specification_value"":""2.8 in""}]",iPhone,2859,910,1496,5123,33738,3769
227,Apple iPhone 13 - 128GB - Midnight - AT&T,Not Available,4.7,55719,"Apple launched the iPhone 13 in September 2021, alongside the iPhone 13 Mini, iPhone 13 Pro, and iPhone 13 Pro Max. Like its stablemates, the iPhone 13 is powered by the 6-core A15 Bionic chip. The iPhone 13 also features a 6.1-inch Super Retina XDR OLED display and a dual 12MP camera setup with sensor-shift image stabilization, and wide-angle and ultrawide lenses. The iPhone 13 camera also supports advanced software features such as Smart HDR 4, Photographic Styles, and Cinematic Mode with rack focus.",1155.58,"[{""specification_name"":""Product Type"",""specification_value"":""Smartphone""},{""specification_name"":""Manufacturer Model Number"",""specification_value"":""A2482""},{""specification_name"":""Form Factor"",""specification_value"":""Touch""},{""specification_name"":""Protection"",""specification_value"":""Dustproof, splashproof, waterproof""},{""specification_name"":""Width"",""specification_value"":""2.8 in""}]",iPhone,1916,627,1293,4723,47160,2543
230,Apple iPhone 12 Pro A2341 (Fully Unlocked) 128GB Silver (Used - B),Not Available,4.5,9946,"This item is in good condition, showing signs of use from normal wear. This product has been determined fully functional by our industry leading 30+ point functionality inspection. UL approved charging cable are included. The iPhone 12 Pro introduced industry-leading specs and a somewhat return to form in design for the next generation smartphone. Equipped with a 6.1 inch OLED Super Retina display, the iPhone 12 Pro packs beautiful colors and high pixel resolution in a large screen. The iPhone 12 Pro features Apples next generation A14 Bionic Chip, and a 12MP camera system, equipped with wide, telephoto, and ultrawide cameras. The iPhone 12 Pro is also splash, waster, and dust resistant.",411.95,"[{""specification_name"":""Touch Screen"",""specification_value"":""Yes""},{""specification_name"":""Main Display Size"",""specification_value"":""6.1""},{""specification_name"":""Flash"",""specification_value"":""Yes""},{""specification_name"":""Front-Facing Camera"",""specification_value"":""Yes""},{""specification_name"":""Operating System"",""specification_value"":""iOS""}]",iPhone,511,183,361,1324,7567,694
231,Apple iPhone 14 Pro Max - 512 GB - Silver - Unlocked,"[""iPhone 14 Pro Max."",""Impressive displays."",""Super-fast. Super-efficient."",""An upgrade for safety."",""Crash Detection feature calls for help when it detects a serious car crash.""]",4.7,19277,"Capture life's moments with the Apple iPhone 14 Pro Max. Its 48MP Main camera delivers stunning detail, while the Dynamic Island and Always-On display provide a seamless and intuitive user experience. Stay connected and protected with Emergency SOS via satellite and Crash Detection. Enjoy all-day battery life, superfast 5G, and the powerful A16 Bionic chip. With its industry-leading durability and iOS 16, the iPhone 14 Pro Max empowers you to stay connected, creative, and secure.",1028.2,"[{""specification_name"":""Product Type"",""specification_value"":""Smartphone""},{""specification_name"":""Manufacturer Model Number"",""specification_value"":""A2651""},{""specification_name"":""Form Factor"",""specification_value"":""Touch""},{""specification_name"":""Protection"",""specification_value"":""Dustproof, splashproof, waterproof""},{""specification_name"":""Width"",""specification_value"":""3.1 in""}]",iPhone,813,224,529,1430,16281,1037
232,Apple iPhone 12 Pro Max - 512 GB - Gold - Unlocked,"[""Ceramic Shield, tougher than any smartphone glass"",""A14 Bionic chip, the fastest chip ever in a smartphone"",""LiDAR Scanner for improved AR experiences, Night mode portraits"",""12MP TrueDepth front camera with Night mode, 4K Dolby Vision HDR recording"",""Industry-leading IP68 water resistance"",""Supports MagSafe accessories for easy attachment and faster wireless charging""]",4.5,15314,"iPhone 12 Pro Max. 5G to download huge files on the go and stream HDR video. Larger 6.7-inch Super Retina XDR display. Ceramic Shield with 4x better drop performance. Incredible low-light photography with the best Pro camera system on an iPhone, and 5x optical zoom range. Cinema-grade Dolby Vision video recording, editing, and playback. Night mode portraits and next-level AR experiences with the LiDAR Scanner. Powerful A14 Bionic chip. And new MagSafe accessories for easy attach and faster wireless charging. For infinitely spectacular possibilities.",1484.0,"[{""specification_name"":""Product Type"",""specification_value"":""Smartphone""},{""specification_name"":""Manufacturer Model Number"",""specification_value"":""A2342""},{""specification_name"":""Form Factor"",""specification_value"":""Touch""},{""specification_name"":""Protection"",""specification_value"":""Dustproof, splashproof, waterproof""},{""specification_name"":""Width"",""specification_value"":""3.1 in""}]",iPhone,773,286,941,1587,11727,1059
234,Restored Apple iPhone 11 64gb (product) Red LTE Cellular T-Mobile Mwjg2ll/a (Refurbished),Not Available,3.4,3468,"This item is REFURBISHEDShoot 4K videos, beautiful portraits, and sweeping landscapes with the all-new dual-camera system. Capture your best low-light photos with Night mode. See true-to-life color in your photos, videos, and games on the 6.1-inch Liquid Retina display. Experience unprecedented performance with A13 Bionic for gaming, augmented reality (AR), and photography. Do more and charge less with all-day battery life. And worry less with water resistance up to 2 meters for 30 minutes.",235.43,"[{""specification_name"":""Cell Phone Type"",""specification_value"":""GSM and CDMA""},{""specification_name"":""Cell Phone Service Provider"",""specification_value"":""GSM and CDMA""},{""specification_name"":""Screen Size"",""specification_value"":""6.06 in""},{""specification_name"":""Rear-Facing Camera Megapixels"",""specification_value"":""12 MP""},{""specification_name"":""Mobile Operating System"",""specification_value"":""iOS""}]",iPhone,989,211,239,310,1719,1200
235,Apple iPhone 8 64GB Factory GSM Unlocked - Space Gray,Not Available,4.3,35155,"Apples iPhone 8 features a new Retina HD display that is more beautiful than ever, with True Tone, a wide color gamut, and 3D Touch. It is built with incredibly durable glass for your smartphone, front and back. A color matched, aerospace grade aluminum band. This iPhone 8 features a more advanced 12MP camera, with a larger, faster sensor, a new color filter, deeper pixels, and an optical image stabilization for all of your photos and videos. The iPhone 8 also features a 4.7 inch display with a resolution of 1334 by 750 with 326 pixels per inch and a 1400:1 contrast ratio. The A11 Bionic Processor, with 4 efficiency cores that are up to 70 percent faster than A10 Fusion. And 2 performance cores that are up to 25 percent faster. With no charging cable required, the iPhone 8 was truly designed for the future of wireless in mind.",116.55,"[{""specification_name"":""Processor Brand"",""specification_value"":""Apple""},{""specification_name"":""Display Technology"",""specification_value"":""Retina Display""},{""specification_name"":""Phone Feature"",""specification_value"":""Wireless Charging, Water-Resistant""},{""specification_name"":""Resolution"",""specification_value"":""1334 x 750""},{""specification_name"":""Single or Dual IMEI"",""specification_value"":""Single IMEI""}]",iPhone,2813,1033,1665,5672,23972,3846
236,Apple iPhone XR 128GB White,"[""Face ID feature helps prevent unauthorized access"",""Its retina display offers immersive video and gaming experiences"",""A12 Bionic chipset allows hassle-free multitasking"",""The portrait mode with lightening effect lets you take awe-inspiring selfies""]",4.5,57723,"The iPhone XR features a stunning 6.1 liquid retina display - the most advanced LCD in the industry. Face ID lets you securely unlock your iPhone, log in to apps, and pay with just a glance. The A12 Bionic chip with next-generation Neural Engine uses real-time machine learning to transform the way you experience photos, gaming, augmented reality, and more. Smart HDR, adjustable depth of field, enhanced bokeh effect, enhanced portrait-mode selfies and more low-light detail unlock creative possibilities and a new era of photography. And iOS 12—the most advanced mobile operating system—with powerful new tools that make iPhone more personal than ever.",304.92,"[{""specification_name"":""Carrier"",""specification_value"":""Unlocked""},{""specification_name"":""Color"",""specification_value"":""White""},{""specification_name"":""Storage Capacity"",""specification_value"":""128GB""},{""specification_name"":""Operating System"",""specification_value"":""iOS""},{""specification_name"":""Rear Camera"",""specification_value"":""12MP + 12MP +12MP""}]",iPhone,3002,1106,2352,7307,43956,4108
237,"Apple iPhone 14 Plus, 256GB, Purple - Unlocked (Renewed)","[""6.7-inch Super Retina XDR display and advanced camera system for better photos in any light."",""Cinematic mode now in 4K Dolby Vision up to 30 fps."",""Action mode for smooth, steady, handheld videos."",""All-day battery life and up to 26 hours of video playback."",""A15 Bionic chip with 5-core GPU for lightning-fast performance. Superfast 5G cellular.""]",4.6,11030,"PRODUCT OVERVIEW iPhone 14 Plus. Think big with a larger 6.7-inch display and all-day battery life. Capture stunning photos in low light and bright light with the new dual-camera system. Get peace of mind with groundbreaking safety features. KEY FEATURES 6.7-inch Super Retina XDR display Advanced camera system for better photos in any light Cinematic mode now in 4K Dolby Vision up to 30 fps Action mode for smooth, steady, handheld videos Vital safety features—Emergency SOS via satellite and Crash Detection All-day battery life and up to 26 hours of video playback A15 Bionic chip with 5-core GPU for lightning-fast performance. Superfast 5G cellular Industry-leading durability features with Ceramic Shield and water resistance iOS 16 offers even more ways to personalize, communicate, and share The display has rounded corners. When measured as a standard rectangular shape, the screen is 6.68 inches diagonally. Actual viewable area is less. Emergency SOS via satellite is available in November 2022. Service is included for free for two years with the activation of any iPhone 14 model. Connection and response times vary based on location, site conditions, and other factors. Data plan required. 5G is available in select markets and through select carriers. Speeds vary based on site conditions and carrier. Splash, water, and dust resistance are not permanent conditions. Resistance might decrease as a result of normal wear. Do not attempt to charge a wet iPhone; refer to the user guide for cleaning and drying instructions. Some features may not be available for all countries or all areas.",658.31,"[{""specification_name"":""Apple"",""specification_value"":""Operating System""},{""specification_name"":""iOS"",""specification_value"":""Memory Storage Capacity""},{""specification_name"":""iPhone 14 Plus"",""specification_value"":""Wireless Carrier""}]",iPhone,565,154,289,1152,8870,719
238,Pre-owned Apple iPhone 14 Pro Max (128GB) Gsm/cdma Unlocked - Deep Purple,"[""Operating System: iOSMain Display Format: OLEDRear Camera: Pro camera system."",""48MP Main: 24 mm, ƒ/1.78 aperture, second-generation sensor-shift optical image stabilization, seven-element lens, 100% Focus Pixels."",""12MP Ultra Wide: 13 mm, ƒ/2.2 aperture and 120° field of view, six-element lens, 100% Focus Pixels."",""12MP 3x Telepho...""]",4.7,19277,"Pre-Owned Mobile Device: The 3rd party inspection process ensures that all Pre-Owned mobile devices have been inspected, cleaned, and wiped free of software to ensure like new quality. All parts and accessories that would have been included with the new device are included. Accessories are original or suitable replacements. From the lightning-fast A16 Bionic chipset to a crystal clear 48-megapixel triple lens rear camera, this innovative design also includes a variety of fab features (you're gonna love how Dynamic Island bubbles up your favorite finds without taking you away from what you're doing).",1196.09,"[{""specification_name"":""Technology"",""specification_value"":""5G""},{""specification_name"":""Form Factor"",""specification_value"":""Smart Phones""},{""specification_name"":""Dual SIM"",""specification_value"":""Yes""},{""specification_name"":""Water Resistant"",""specification_value"":""IP68""},{""specification_name"":""Touch Screen"",""specification_value"":""Yes""}]",iPhone,813,224,529,1430,16281,1037
239,Apple iPhone 13 Pro Max - 512 GB - Sierra Blue,"[""Pro 12MP camera system"",""Cinematic mode and Photographic Styles"",""Mind-blowingly fast A15 Bionic chip"",""Ceramic Shield front"",""Super Retina XDR display with ProMotion"",""Advanced 5G experience"",""Surgical-grade stainless steel"",""IP68 water resistance""]",4.6,12510,"Apple iPhone 13 Pro Max. A dramatically more powerful camera system. A display so responsive, every interaction feels new again with ProMotion. Meet the 120Hz adaptive refresh display that changes the game. The world's fastest smartphone chip. Exceptional durability. And a huge leap in battery life. Ceramic Shield, tougher than any smartphone glass. Our Pro camera system gets its biggest upgrade ever. With next-level hardware that captures so much more detail. Cinamatic mode allows you to record with a shallow depth of field and will automatically add elegant focus transitions. Edit depth effects after you shoot.",2010.35,"[{""specification_name"":""Product Type"",""specification_value"":""Smartphone""},{""specification_name"":""Manufacturer Model Number"",""specification_value"":""A2484""},{""specification_name"":""Form Factor"",""specification_value"":""Touch""},{""specification_name"":""Protection"",""specification_value"":""Dustproof, splashproof, waterproof""},{""specification_name"":""Width"",""specification_value"":""3.1 in""}]",iPhone,485,170,596,1116,10143,655
240,Apple iPhone 6S Plus with 64gb Memory for Verizon - Silver,"[""3D Touch"",""12-megapixel iSight camera"",""5-megapixel FaceTime HD camera"",""A9 chip"",""Breakthrough design"",""Touch ID"",""LTE"",""IOS 9""]",4.5,62729,"The iPhone 6s Plus takes Apple's coveted Retina display to the next level. This improved display provides wider viewing angles, higher resolutions for incredible sharpness, and extremely accurate colors. Everything was engineered with precision and perfection in mind. It has a huge 5.5"" display, smooth edges, and a fast, intuitive interface. The iPhone 6s Plus was released on September 9, 2015.",75.16,"[{""specification_name"":""Product Type"",""specification_value"":""Smartphone""},{""specification_name"":""Manufacturer Model Number"",""specification_value"":""A1687""},{""specification_name"":""Form Factor"",""specification_value"":""Touch""},{""specification_name"":""Width"",""specification_value"":""77.9 mm""},{""specification_name"":""Depth"",""specification_value"":""7.3 mm""}]",iPhone,2764,1349,3230,10604,44782,4113
242,Apple iPhone XR - Red - 64 GB - Unlocked,"[""Brand Apple Operating system IOS 14 CPU speed 2.5 GHz."",""6.1-inch Liquid Retina HD LCD display."",""Water and dust resistant (1 meter for up to 30 minutes, IP67)."",""Single 12MP Wide camera with Portrait mode, Portrait Lighting, Depth Control, Smart HDR, and 4K video up to 60fps."",""7MP TrueDepth front camera system with Portrait mode, Portrait Lighting, Depth Control, and 1080p video."",""Face ID for secure authentication and Apple Pay."",""Storage capacity is 64 GB.""]",4.5,57723,"The iPhone XR features a stunning 6.1 liquid retina display - the most advanced LCD in the industry. Face ID lets you securely unlock your iPhone, log in to apps, and pay with just a glance. The A12 Bionic chip with next-generation Neural Engine uses real-time machine learning to transform the way you experience photos, gaming, augmented reality, and more. Smart HDR, adjustable depth of field, enhanced bokeh effect, enhanced portrait-mode selfies and more low-light detail unlock creative possibilities and a new era of photography. And iOS 12—the most advanced mobile operating system—with powerful new tools that make iPhone more personal than ever.",264.99,"[{""specification_name"":""Length"",""specification_value"":""6.61 in""},{""specification_name"":""Height"",""specification_value"":""1.93 in""},{""specification_name"":""Width"",""specification_value"":""3.66 in""}]",iPhone,3002,1106,2352,7307,43956,4108
243,Apple iPhone 8 Plus - Gold - 64 GB - Verizon,"[""Fully tested and reverted to factory settings by our on-site technicians. Our grades: A) Pristine"",""Like new product showing no signs of use. B) Very Good"",""Very good cosmetic condition with a few light scratches. C) Good – Light scratches and signs of wear and tear. D) Fair"",""Deep scratches and dents""]",4.4,15920,"Released in September 2017, the iPhone 8 Plus is Apple’s plus-size 11th generation mainstream phone. Although similar in appearance to its predecessor, the iPhone 8 Plus bumps internal specs with the A11 Bionic chip, backed by 3GB of RAM and either 64GB or 128GB of internal storage. The iPhone 8 has a large 2961mAh battery, giving it all-day battery life, and it supports both wireless charging and fast charging. The iPhone 8 features an updated 5.5-inch True Tone display that automatically adjusts screen calibration to match lighting conditions. The iPhone 8 is also a fantastic camera, thanks to its 7MP front and dual 12MP rear cameras that offer new features such as Portrait Mode, Portrait Lighting, and 4k Ultra HD video recording at up to 60 fps.",114.48,"[{""specification_name"":""Carrier"",""specification_value"":""Fully Unlocked""}]",iPhone,1149,375,624,2119,11653,1524
244,Apple iPhone SE (2020) - 256 GB - White - Unlocked,"[""Its 4.7\"" retina display offers an immersive viewing experience"",""A13 Bionic chip lets you perform multitasking efficiently"",""Fingerprint scanner makes this device secure and convenient to unlock""]",4.4,26219,"It's just what you've been waiting for. A13 Bionic is an incredibly fast chip. So everything feels fluid, whether you're launching apps, playing the latest games, or exploring new ways to work and play with augmented reality. The advanced camera system with A13 Bionic brings you Portrait mode, which artfully blurs the background to put the focus on your subject - even when you're taking selfies. Next‐generation Smart HDR knows a face when it sees one and intelligently relights it to capture more natural-looking contours and skin tones. It also finesses highlight and shadow detail in the background. So every part of your photo looks amazing. 4K video means you'll see four times more detail than in 1080p HD video. And extended dynamic range adds greater detail in highlights and shadows. Touch ID lets you securely unlock your iPhone and sign in to apps instantly. All without reaching for your credit card. iPhone SE is water-resistant to 1 meter for 30 minutes. It's not afraid of a little coffee, tea, or soda either. And dust? No worries. The show must go on. So iPhone SE lets you watch up to 13 hours of video on a single charge. When you do need to power up, just set it down on a wireless charger.",164.3,"[{""specification_name"":""Product Type"",""specification_value"":""Smartphone""},{""specification_name"":""Manufacturer Model Number"",""specification_value"":""A2275""},{""specification_name"":""Form Factor"",""specification_value"":""Touch""},{""specification_name"":""Protection"",""specification_value"":""Dustproof, water-resistant, splash-resistant""},{""specification_name"":""Width"",""specification_value"":""2.6 in""}]",iPhone,1566,560,1096,4336,18661,2126
